date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
16-03-2021,"Spain joins France, Germany and Italy in pausing Oxford/AstraZeneca vaccine – as it happened","European Medicines Agency says benefits of jab outweigh any risks, as Spain follows France, Italy and Germany in pausing use of vaccine",https://www.theguardian.com/world/live/2021/mar/15/coronavirus-live-news-astrazeneca-finds-no-evidence-of-blood-clot-risk-as-netherlands-suspends-vaccine,https://media.guim.co.uk/1d62f6dcd60c2e1d9fc7890b45482041b08b85de/0_541_8256_4954/500.jpg
17-03-2021,Schools Covid catch-up programme 'not reaching disadvantaged pupils',National Audit Office says less than half on scheme are from low-income homes,https://www.theguardian.com/world/2021/mar/17/schools-covid-catch-up-programme-not-reaching-disadvantaged-pupils,https://media.guim.co.uk/ca76eaada1cf2da68fed0f953fcabfbbb8985870/0_384_5760_3456/500.jpg
18-03-2021,Kovrig and Spavor: China set to begin trial of two Canadians,Canada criticises pair’s detention as ‘arbitrary’ as Beijing says trial will begin on Friday,https://www.theguardian.com/world/2021/mar/18/kovrig-and-spavor-china-set-to-begin-trial-of-two-canadians,https://media.guim.co.uk/cda1a33517a7e0f952669967690a53ca1213e70a/0_240_3600_2160/500.jpg
19-03-2021,Brazil suffers second-highest daily deaths – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/mar/18/coronavirus-live-news-uk-says-eu-vaccine-threat-needs-explaining-tanzania-president-dies,https://media.guim.co.uk/4bb655ba67c0792e0759ff2d62c8e8168be9e373/0_63_3072_1843/500.jpg
20-03-2021,"Coronavirus live: Parisians flee capital before midnight lockdown; Brazil records 90,570 Covid cases in 24 hours – as it happened","New restrictions begin in Paris at midnight; 2,815 Covid-19 deaths recorded in Brazil; WHO vaccine safety panel backs AstraZeneca vaccine",https://www.theguardian.com/world/live/2021/mar/19/coronavirus-live-news-european-countries-to-resume-astrazeneca-vaccinations-paris-to-start-lockdown,https://media.guim.co.uk/35affd22ebfd183847e9cab14fe251b2e0b36693/0_212_4300_2580/500.jpg
21-03-2021,Von der Leyen issues fresh warning to AstraZeneca – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/mar/20/coronavirus-live-cases-india-four-month-high-philippines-record-infections,https://media.guim.co.uk/27aaf3d802983f614dfb291b23def69c17f951cc/520_0_4077_2447/500.jpg
22-03-2021,"UK sets new record of 873,784 daily vaccinations – as it happened",This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/mar/21/coronavirus-live-news-french-icu-patients-at-highest-level-this-year-half-of-all-uk-adults-vaccinated,https://media.guim.co.uk/a056c9a732e9b3eee24ac44714abbd40f6680f74/0_274_5048_3029/500.jpg
23-03-2021,Dexamethasone hailed as lifesaver for up to a million Covid patients worldwide,"Results of Recovery drug trial also credited with successful treatment of 22,000 people in the UK, says NHS England",https://www.theguardian.com/world/2021/mar/23/dexamethasone-hailed-as-lifesaver-for-up-to-a-million-covid-patients-worldwide,https://media.guim.co.uk/4e8b6c04f7805f10799fe46f2c3a2b429c836401/0_224_2374_1425/500.jpg
24-03-2021,Brazil Covid crisis: fury after Bolsonaro says people will soon lead 'normal lives',Screams of ‘murderer’ and ‘liar’ in major cities as president makes televised address to the nation on deadliest day yet,https://www.theguardian.com/world/2021/mar/24/anger-in-brazil-as-bolsonaro-claims-citizens-will-soon-lead-normal-lives-as-deaths-soar-coronavirus,https://media.guim.co.uk/ffec0f77daf5c8926f0f5f1965cd5f78153568e6/0_22_3500_2100/500.jpg
25-03-2021,University of Aberdeen to return pillaged Benin bronze to Nigeria,Sculpture depicting king of African nation was looted from Benin city in 1897 in ‘extremely immoral’ manner ,https://www.theguardian.com/world/2021/mar/25/university-of-aberdeen-to-return-pillaged-benin-bronze-to-nigeria,https://media.guim.co.uk/9250c1336b025212bd81c81483a040421b4f6dc7/0_190_5711_3427/500.jpg
26-03-2021,"Mexico's death toll passes 200,000 – as it happened",Country becomes third in the world to pass grim milestone; Novavax is delaying signing its contract with EU due to raw material supply issues,https://www.theguardian.com/world/live/2021/mar/25/coronavirus-live-news-astrazeneca-to-publish-full-vaccine-trial-results-us-cases-pass-30m,https://media.guim.co.uk/49fb35ecb32f2583fb2e1ded3a9379fef2193276/1246_208_4994_2996/500.jpg
27-03-2021,"Brazil's daily death toll reaches 3,650; Spain records increase in infection rate - as it happened","Brazil’s overall death toll now more than 307,000; Spain’s infection rate rose to 138.6 per 100,000 people",https://www.theguardian.com/world/live/2021/mar/26/coronavirus-live-news-eu-demands-fair-share-of-covid-jabs-us-doubles-vaccine-target,https://media.guim.co.uk/90a0ec078f23f50fc611faafc3b7891fdf852556/0_247_4153_2492/500.jpg
28-03-2021,More than 2.5 million people in England have had second Covid jab,"One-in-three second doses were given in the last seven days, marking a new weekly high",https://www.theguardian.com/world/2021/mar/28/more-than-25-million-people-in-england-have-had-second-covid-jab,https://media.guim.co.uk/ae947314796f74f1bc4a025c045b21b3c0512163/0_186_5568_3341/500.jpg
29-03-2021,PNG government official's company awarded lucrative Covid catering contract,"Prime minister James Marape to set up investigation into AU$200,000 contract for Caring Ltd to provide catering services",https://www.theguardian.com/world/2021/mar/29/png-government-officials-company-awarded-lucrative-covid-catering-contract,https://media.guim.co.uk/37912c9a595af3849097edea9eba78242de7cacd/221_0_3322_1994/500.jpg
30-03-2021,Coronavirus live news: France ICU cases climbing rapidly; German lockdown row deepens ,"This blog is now closed. For up to date coverage of the coronavirus pandemic, head to the link below:",https://www.theguardian.com/world/live/2021/mar/29/coronavirus-live-news-england-relaxes-lockdown-as-merkel-urges-german-states-to-tighten-curbs,https://media.guim.co.uk/43548bbe05d5f8a21ccebb68aef5faf1ab40ecdc/0_155_3500_2100/500.jpg
31-03-2021,Turkey reports record daily Covid cases – as it happened,"This blog is now closed. For up to date coverage of the coronavirus pandemic, head to the link below:",https://www.theguardian.com/world/live/2021/mar/30/coronavirus-live-news-who-to-present-china-mission-findings-canada-pauses-astrazeneca-vaccine-for-under-55s,https://media.guim.co.uk/18d0938c94fc1fd6b79c99846271adccc3166334/0_35_3500_2101/500.jpg
01-04-2021,Siouxsie Wiles named New Zealander of the Year ,Scientist recognised for her leadership in fight against Covid-19 says she accepts honour on behalf of all who helped tackle pandemic,https://www.theguardian.com/world/2021/apr/01/siouxsie-wiles-named-new-zealander-of-the-year,https://media.guim.co.uk/e05c1cd861d9632a605668b40ecc80909967f8f6/157_0_4717_2830/500.jpg
02-04-2021,Sicily health chief quits over 'faked data' – as it happened,"This blog is now closed. For up to date coverage of the coronavirus pandemic, head to the link below:",https://www.theguardian.com/world/live/2021/apr/01/coronavirus-live-news-france-to-enter-month-long-covid-19-lockdown-batch-of-johnson-and-johnson-vaccine-fails-quality-control,https://media.guim.co.uk/f6a58426c182912f2fe8815b513980d44eefa167/0_82_2700_1620/500.jpg
03-04-2021,Arctic lightning strikes more likely as temperatures rise, Research reveals lightning strikes in Arctic region tripled in summer months from 2010 to 2020,https://www.theguardian.com/world/2021/apr/03/arctic-lightning-strikes-more-likely-as-temperatures-rise,https://media.guim.co.uk/ed84bd90e176c37813bc9da4b7ac2f208f46fd9a/422_0_4895_2937/500.jpg
04-04-2021,Health minister defends vaccine rollout as Queensland records no new local Covid cases ,Greg Hunt praised top health officials behind the vaccine rollout as ‘national heroes’,https://www.theguardian.com/world/2021/apr/04/queensland-records-no-new-local-covid-cases-as-peter-dutton-says-there-will-be-vaccine-rollout-hiccups,https://media.guim.co.uk/97f565cad1eff0b4d604662ecb83dd0642fda3b2/0_40_3919_2352/500.jpg
05-04-2021,Taiwan train crash: truck driver expresses 'deep remorse' over disaster,Maintenance worker issues tearful apology as investigations continue into what caused vehicle to slide down embankment,https://www.theguardian.com/world/2021/apr/05/taiwan-train-crash-truck-driver-expresses-deep-remorse-over-disaster,https://media.guim.co.uk/32c90ab02a4d1f5e280764c31b64b792af04ae57/0_0_6000_3603/500.jpg
06-04-2021,The gap between Labour's soaring rhetoric on mental health and the reality is galling | Oliver Lewis,"When it comes to mental health, New Zealand’s government has lost sight of what’s important <br>",https://www.theguardian.com/world/commentisfree/2021/apr/06/the-gap-between-nz-labours-soaring-rhetoric-on-mental-health-and-the-reality-is-galling,https://media.guim.co.uk/fcb7dabd234bab13bc011cf5b3cc5d6de1ae8700/0_125_3000_1799/500.jpg
07-04-2021,Miss Papua New Guinea stripped of her crown for TikTok twerking video,Lucy Maino faced intense online harassment over clip in incident that critics say highlights misogyny in PNG,https://www.theguardian.com/world/2021/apr/07/miss-papua-new-guinea-png-stripped-of-her-crown-for-tiktok-twerking-video,https://media.guim.co.uk/571400e5f4fdf94bdebbee8c7b96b65020c7f5ea/0_237_2200_1320/500.jpg
08-04-2021,‘Broken promise’: Pike River families urge minister to continue mission to recover victims,Families say they were ‘blindsided’ by last week’s announcement and that many opposed it,https://www.theguardian.com/world/2021/apr/08/new-zealand-pike-river-families-urge-minister-to-continue-mission-to-recover-victims,https://media.guim.co.uk/04585140366b1b2cee439a5735e7e3910e5ac54c/0_415_7680_4608/500.jpg
09-04-2021,New Zealand suspension of travel from India questioned amid fears of racist backlash,Community leader says: ‘We don’t feel like a part of the “team of 5 million” when Indians are singled out like this’,https://www.theguardian.com/world/2021/apr/09/new-zealand-suspension-of-travel-from-india-questioned-amid-fears-of-racist-backlash,https://media.guim.co.uk/085f00b64ab8dbfc749c567549ef8cf2758571ae/0_315_3767_2260/500.jpg
10-04-2021,Victoria records first overseas coronavirus case since hotel quarantine overhaul,The state began accepting international arrivals on Thursday after two-month suspension caused by outbreaks linked to hotel quarantine program,https://www.theguardian.com/world/2021/apr/10/victoria-records-first-overseas-coronavirus-case-since-hotel-quarantine-overhaul,https://media.guim.co.uk/e95bd703537f1220689722a28dc7b414d5088d5e/0_184_2667_1600/500.jpg
11-04-2021,‘Accident’ at Iran’s Natanz nuclear plant as new uranium enrichment starts,"Spokesman says accident hit the Natanz electrical distribution grid, a day after Iran switched on new centrifuges",https://www.theguardian.com/world/2021/apr/11/accident-at-irans-natanz-nuclear-plant-as-new-uranium-enrichment-starts,https://media.guim.co.uk/5918218d6c75135bebf0f838befb540fcc74fcf8/0_0_2671_1604/500.jpg
12-04-2021,Ardern tells New Zealand border staff: get Covid vaccine now or be redeployed,Prime minister’s comments come after border worker diagnosed last week said to have missed two vaccine appointments,https://www.theguardian.com/world/2021/apr/12/ardern-new-zealand-border-staff-covid-vaccine,https://media.guim.co.uk/5c524c7571194bdaf64851e15f543711c8a14188/0_324_4857_2914/500.jpg
13-04-2021,Twitter advertises jobs in Ghana as it prepares to open first Africa office,Recruitment marks significant step in social media company’s plans to establish presence on continent,https://www.theguardian.com/world/2021/apr/13/twitter-advertises-jobs-in-ghana-as-it-prepares-to-open-first-africa-office,https://media.guim.co.uk/b18cad35d30d0480aa1fcf357cdbb6a32637d4f1/0_647_5184_3110/500.jpg
14-04-2021,‘His spirit lives on’: Vanuatu’s Tanna island mourns Prince Philip as its own,Villagers believe Duke of Edinburgh was born on Tanna and left it to woo and wed the Queen ,https://www.theguardian.com/world/2021/apr/14/his-spirit-lives-on-vanuatus-tanna-island-mourns-prince-philip-as-its-own,https://media.guim.co.uk/d588129a00098f39d4a3ea3ea4c3bf1bbe889988/0_255_3780_2267/500.jpg
15-04-2021,Christchurch terrorist chooses not to attend court to launch his own legal challenge,Australian gunman earlier said he wanted to start legal action over his designation as a terrorist and lack of access to news and letters,https://www.theguardian.com/world/2021/apr/15/christchurch-terrorist-court-legal-challenge-new-zealand,https://media.guim.co.uk/89196d74634b10f5cef9e0a4b186ab93eba3ebb0/692_369_3808_2285/500.jpg
16-04-2021,Beijing hit by third sandstorm in five weeks,Dust blown in from drought-hit areas to the north sends pollution soaring to twice the hazardous level ,https://www.theguardian.com/world/2021/apr/16/beijing-hit-by-third-sandstorm-in-just-over-a-month,https://media.guim.co.uk/639ab73f3fe97bcae16ce64b2a55c52f1fd40249/0_267_4000_2400/500.jpg
17-04-2021,Radical proposals to Church of England call for bishops to declare extra income,Lay member of synod says bishops should be ‘moved out of palaces’ and their salaries cut to match priests,https://www.theguardian.com/world/2021/apr/17/radical-proposals-to-church-of-england-call-for-bishops-to-declare-extra-income,https://media.guim.co.uk/3f412a32da46c76e77bbf558527258f030c65c0d/0_2_4896_2938/500.jpg
18-04-2021,US orders non-essential personnel out of Chad over fears of rebel attacks on capital,"As long-serving president Idriss Deby seems set for election win, fighting has broken out between army and rebels in country’s north",https://www.theguardian.com/world/2021/apr/18/us-orders-non-essential-personnel-out-of-chad-over-fears-of-rebel-attacks-on-capital,https://media.guim.co.uk/1bef4e07bb503bf0d7a46795db5d4f9635f5bee1/0_240_3600_2161/500.jpg
19-04-2021,Jacinda Ardern says start of trans-Tasman travel bubble is ‘truly exciting’,First flight lands in Auckland just after 12.30pm with hundreds more expected to make the Australia-New Zealand trip each week by end of April,https://www.theguardian.com/world/2021/apr/19/jacinda-ardern-heralds-very-significant-day-as-trans-tasman-travel-bubble-begins,https://media.guim.co.uk/e5ffff8e8ceaca8dbd31464828d63c0ff7ff87b5/0_158_4724_2835/500.jpg
